Agency_Id,Site_Id,Site_CreateFormsetDeploymentId,Site_EditAccountId,Site_EditPortalId,Site_EditFormsetDeploymentId,Site_CreateStamp,Site_EditStamp,Site_AuditStamp,Site_Status,SiteSystem_ContentBlock13,SiteSystem_Name,SiteSystem_Aka,SiteSystem_Fax,SiteCustom_FaxNumberDetails,SiteCustom_TddPhoneNumber,SiteCustom_TddPhoneNumberDetails,SiteSystem_Websiteurl,SiteSystem_EmailAddress,SiteSystem_AdaAccess,SiteCustom_HoursOfOperation,SiteSystem_PhoneMain,SiteCustom_MainPhoneName,SiteCustom_MainPhoneDescription,SiteCustom_PhoneNumber2,SiteCustom_PhoneNumber2Name,SiteCustom_PhoneNumber2Description,SiteCustom_PhoneNumber3,SiteCustom_PhoneNumber3Name,SiteCustom_PhoneNumber3Description,SiteCustom_PhoneNumber4,SiteCustom_PhoneNumber4Name,SiteCustom_PhoneNumber4Description,SiteAddressus_SiteAddressus_id,SiteAddressus_SiteAddressus_address_1,SiteAddressus_SiteAddressus_address_2,SiteAddressus_SiteAddressus_city,SiteAddressus_SiteAddressus_county,SiteAddressus_SiteAddressus_state,SiteAddressus_SiteAddressus_zip,SiteAddressus_SiteAddressus_country,SiteAddressus_SiteAddressus_notes,SiteAddressus_SiteAddressus_latitude,SiteAddressus_SiteAddressus_longitude,SiteAddressus_MailingAddress_id,SiteAddressus_MailingAddress_address_1,SiteAddressus_MailingAddress_address_2,SiteAddressus_MailingAddress_city,SiteAddressus_MailingAddress_county,SiteAddressus_MailingAddress_state,SiteAddressus_MailingAddress_zip,SiteAddressus_MailingAddress_country,SiteAddressus_MailingAddress_notes,SiteAddressus_MailingAddress_latitude,SiteAddressus_MailingAddress_longitude,SiteOption_Status,SiteSystem_SiteStaffNotes,SiteOption_RecordOwner,SiteSystem_DataSourceCode,SiteCustom_ExcludeFromDirectory,SiteCustom_PreferredProvider,SiteCustom_LastVerifiedOn,SiteCustom_LastVerifiedTitle,SiteSystem_EditNotes,SiteSystem_StaffNotes,SiteCustom_TemporaryMessage,SiteCustom_TemporaryMessageStart,SiteCustom_TemporaryMessageEnd,SiteCustom_EnteredOn,SiteSystem_DateOfLastCompleteUpdate,SiteSystem_LastEditDate,SiteCustom_MadeInactiveOn
5835,16942,150,53,1,122,2023-08-30 18:15:44,2024-01-16 12:53:10,,active,,Inactive,,830-693-8679,,,,,,Location is accessible to people with disabilities,,830-693-0700,Main Phone,,830-693-5689,Other phone,,,,,,,,67766,1016 Broadway,,Marble Falls,Burnet,TX,78654,US,,30.581636,-98.338637,67765,1016 Broadway,,Marble Falls,,TX,78654,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2015/06/19,,,7/21/16 ch - Inactivate because service no longer offered at TQ Brown,,,,,,2015/06/19,2016/07/21
5835,16943,150,53,1,122,2023-08-30 18:15:44,2024-01-22 11:46:36,,active,,The Helping Center,,,,,,https://www.helpingcenter.org,info@helpingcenter.org,Location is accessible to people with disabilities,"Mon - Fri 9:30 am - 1:30 pm; Tues and Thurs 5:00 pm - 7:00 pm

Clients should be checked in 15 minutes prior to closing

Closed holidays",830-693-5689,Office,,,,,,,,,,,67770,1016 Broadway,,Marble Falls,Burnet,TX,78654,US,,30.581636,-98.338637,67769,PO Box 402,,Marble Falls,Burnet,TX,78654,US,,0,0,"[""Active""]",,"[""South Central""]",,false,false,2024/01/16,Board member,1/16/24 sn - Completed via email update. No fax # anymore.,,,,,,2024/01/16,2024/01/16,
5837,16945,150,77,1,122,2023-08-30 18:15:45,2023-12-13 14:21:45,,active,,Helping Hand Crisis Ministry of Spicewood,,,,,,,,Location is accessible to people with disabilities,,512-808-6092,Helping Hand,"This is a personal phone number, phone may not be answered with agency name",,,,,,,,,,67778,512 Pace Bend Road North,,Spicewood,Travis,TX,78669,US,,30.4192515,-98.0474348,67777,512 N Pace Bend Rd,,Spicewood,,TX,78669,US,,0,0,"[""Active""]",,"[""South Central""]",,false,false,2023/12/13,Board President,12/13/2023 MR phone update with Bob. 12/8/21 se phone update with Jim5/22/2020 JK Update complete2/26/2020 ch - Mailing address updated by Jim,,,,,,2023/12/13,2023/12/13,
5838,16946,150,58,1,122,2023-08-30 18:15:45,2024-06-04 08:31:22,,active,,Helping Hand Home for Children,,512-459-1658,,,,,,Location is accessible to people with disabilities,,512-459-3353,Office,,,,,,,,,,,67782,3804 Ave B,,Austin,Travis,TX,78751,US,,30.30813,-97.72677,67781,3804 Avenue B,,Austin,Travis,TX,78751,US,,30.3023639,-97.7364506,"[""Active""]",,"[""South Central""]",,false,false,2024/06/04,Education & Intake Manager,"6/4/24 se web update
5/22/2023 er web update4/19/2022 se web update3/18/21 sn - Completed via web after multiple attempts to update by em and phone",,,,,,2024/06/04,2024/06/04,
5839,16947,150,25,1,150,2023-08-30 18:15:46,2023-08-31 16:19:23,,active,,Helping Hands - Austin,"Helping Hand-Austin, Helping Hand Austin, Helping Hand of Austin, Helping Hands Austin, Helping Hands of Austin",,,,,https://www.helpinghandsaustin.org,,Location is accessible to people with disabilities,,512-310-1733,Main Phone,,,,,,,,,,,67786,confidential location,,Round Rock,Williamson,TX,78681,US,,30.512388,-97.711701,67785,confidential location,,Round Rock,,TX,78681,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2014/07/29,,,,,,,,,2014/07/29,2015/08/28
5852,16963,150,25,1,150,2023-08-30 18:15:51,2023-08-31 16:19:24,,active,,Helping Hands of Georgetown,,,,,,,,Location is accessible to people with disabilities,,512-688-3595,Main,,,,,,,,,,,67850,1100 Thousand Oaks Blvd,,Georgetown,Williamson,TX,78628,US,,30.61497,-97.69937,67849,PO Box 2051,,Georgetown,,TX,78627,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2023/05/16,,,5/16/2023 MR added.,,,,2023/05/16,,2023/05/16,2023/05/16
5866,35792,150,77,1,122,2023-08-30 23:29:03,2023-12-18 16:06:25,,active,,Helps Here,,,,,,,,Location is private,,512-584-4123,Office,,,,,,,,,,,143166,Location is private,,Round Rock,Williamson,TX,78681,US,,30.512388,-97.711701,143165,PO Box 813,,Round Rock,,TX,78680,US,,0,0,"[""Active""]",,"[""South Central""]",,false,false,2023/12/18,Executive Director,12/18/2023 MR updated over the phone with Jennifer. 12/17/21 se phone update,,,,,2019/02/26,2023/12/18,2023/12/18,
5902,17039,150,37,1,117,2023-08-30 18:16:26,2023-11-02 12:23:03,,active,,Resource Center,,512-291-3384,,,,,info@heroesnightout.org,Location is accessible to people with disabilities,,512-986-7660,Resource Center,,,,,,,,,,,68154,1150 S Bell Blvd,Bldg 5,Cedar Park,Williamson,TX,78613,US,,30.497986,-97.812899,68153,PO Box 1925,Bldg 5,Leander,,TX,78641,US,,0,0,"[""Active""]",,"[""South Central""]",,false,false,2023/03/02,Office Manager,3/2/2023 se update with Carmen via phone3/29/2022 se web update1/27/2021 jk phone update with Carmen1/7/2020 JK Phone Update with Carmen,,,,,2016/10/19,,2023/03/02,
5918,17106,150,25,1,150,2023-08-30 18:16:43,2023-08-31 16:19:33,,active,,Multi Agency Resource Center (MARC),,,,,,,,,,,,,,,,,,,,,,68422,108 Main St,,Smithville,Bastrop,TX,78957,US,,29.929799,-97.294796,68421,,,,,,,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2015/10/20,,,10/26/2015 SM inactivated since MARC has closed,,,,2015/10/19,,2015/10/20,2015/10/26
5918,17107,150,25,1,150,2023-08-30 18:16:44,2023-08-31 16:19:33,,active,,Bastrop Rodeo Arena,,,,,,,,,,512-332-8920,Main Phone,Bastrop Parks and Recreation,512-332-8830,Other Phone,After Hours Answering Service,,,,,,,68426,Mayfest Park,25 American Legion Dr,Bastrop,Bastrop,TX,78602,US,,30.1076867,-97.2926019,68425,,,,,,,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2015/10/14,,,,,,,2015/10/14,,2015/10/14,
5918,17108,150,25,1,150,2023-08-30 18:16:44,2023-08-31 16:19:33,,active,,Smithville City Hall,,,,,,,,Location is accessible to people with disabilities,,,,,,,,,,,,,,68430,317 Main St,,Smithville,Bastrop,TX,78957,US,,30.0091352,-97.1595997,68429,,,,,,,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2015/10/14,,,10/15/2015 SM made phone number private since city hall ask for no phone calls related to volunteering10/26/2015 SM inactivated as no longer providing services,,,,2015/10/14,,2015/10/14,2015/10/26
5918,17109,150,25,1,150,2023-08-30 18:16:44,2023-08-31 16:19:33,,active,,Bastrop County Animal Shelter,,,,,,,,,,512-549-5160,Main Phone,,,,,,,,,,,68434,589 Cool Water Dr,,Bastrop,Bastrop,TX,78602,US,,30.2052043,-97.3016537,68433,,,,,,,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2015/10/14,,,10/26/2015 SM inactivated since disaster animal service no longer offered,,,,2015/10/14,,2015/10/14,2015/10/26
5918,17110,150,25,1,150,2023-08-30 18:16:44,2023-08-31 16:19:33,,active,,Smithville Recreation Center,,,,,,,,Location is accessible to people with disabilities,,,Main Phone,,,,,,,,,,,68438,106 Gazley St,,Smithville,Bastrop,TX,78957,US,,30.0086869,-97.1636526,68437,,,,,,,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2015/10/14,Recreation Supervisor,,10/26/2015 SM inactivated since location no longer providing services,,,,2015/10/14,,2015/10/14,2015/10/26
5918,17111,150,25,1,150,2023-08-30 18:16:45,2023-08-31 16:19:33,,active,,Bastrop County Long Term Recovery Team,,,,,,,,Location is accessible to people with disabilities,,512-521-3001,Main Phone,,,,,,,,,,,68442,1106 College St,Ste E-8,Bastrop,,TX,78602,US,,30.1057182,-97.314173,68441,PO Box 1975,,Bastrop,,TX,78602,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2015/10/26,Community Information Coordinator,,,,,,2015/10/26,,2015/10/26,
5927,17175,150,53,1,122,2023-08-30 18:17:02,2024-07-08 13:42:24,,active,,Highland Lakes Canine Rescue,,,,,,https://www.hlcr.org,info@hlcr.org,Location is private,Open by appointment only,830-693-0569,Office,,,,,,,,,,,68698,,,,,,,US,,0,0,68697,PO Box 1275,,Marble Falls,,TX,78654,US,,30.5782297,-98.2729184,"[""Active""]",,"[""South Central""]",,false,false,2024/07/08,Brittany Osbourn,"7/8/24 sn - Completed via web update after multiple attempts

reminder - site is private b/c they don't want pets dumped at their location",,,,,2018/03/06,2024/07/08,2024/07/08,
5928,36765,122,53,1,122,2023-10-17 11:18:06,2023-10-17 11:18:06,,active,,Multiple application locations; See Service Description,,,,,,,,Locations are accessible to people with disabilities,,,,,,,,,,,,,,145319,Multiple application locations; See Service Description,,Marble Falls,Burnet,TX,78654,US,,0,0,,,,,,,,,,,,"[""Active""]",,"[""South Central""]",,false,false,2023/10/17,,,,,,,,2023/10/17,2023/10/17,
5929,36741,122,58,1,122,2023-10-11 12:38:38,2024-06-11 11:01:10,,active,,No physical location,,,,,,,,N/A,,325-423-3662,Main Phone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Active""]",,"[""South Central""]",,,,2024/06/11,,10/11/23 se added,,,,,,2024/06/11,2024/06/11,
5930,17177,150,53,1,122,2023-08-30 18:17:02,2024-06-04 15:58:52,,active,,Highland Lakes Family Crisis Center,,,,830-201-4756,,http://www.hlfcc.org,HLFCC@hlfcc.org,Location is accessible to people with disabilities,"24 hours a day, 7 days a week",830-693-5600,24-Hour Hotline,,,,,,,,,,,68706,,,,,,,US,,30.581636,-98.338637,68705,PO Box 805,,Marble Falls,Burnet,TX,78654,US,,0,0,"[""Active""]",,"[""South Central""]",,false,false,2024/06/04,Volunteer / Development Manager,"6/4/24 sn - Completed via email update
10/11/23 sn - Reactivated confidential location site record due to requirements of COS",,,,,,2024/06/04,2024/06/04,
5930,17178,150,53,1,122,2023-08-30 18:17:03,2024-06-04 15:56:00,,active,,Good Neighbor Thrift Store,,,,,,http://www.hlfcc.org/thrift-store,thriftstore@hlfcc.org,Location is accessible to people with disabilities,"Store Shopping Hours: Mon - Sat 9:00 am - 5:00 pm

Donation Drop-off Hours: Wed - Fri 10:00 am - 4:00 pm; Sat 10:00 am - 1:00 pm",830-798-1512,Thrift Store,,,,,,,,,,,68710,502 FM 1431,,Marble Falls,Burnet,TX,78654,US,,30.581636,-98.338637,68709,PO Box 805,,Marble Falls,,TX,78654,US,,0,0,"[""Active""]",,"[""South Central""]",,false,false,2024/06/04,Volunteer / Development Manager,6/4/24 sn - Completed via email update,,,,,,2024/06/04,2024/06/04,
5930,17179,150,25,1,150,2023-08-30 18:17:03,2023-08-31 16:19:37,,active,,Inactive,"Domestic Violence Shelter, Rape Crisis Center, Sexual Assualt Shelter",830-693-5624,,,,https://www.hlfcc.org,,Location is accessible to people with disabilities,,830-693-3656,Main Phone,Office,830-693-5600,Other phone,Local 24 Hour Hotline,800-664-3574,Other Phone,24 Hour Hotline,,,,68714,Confidential,,Marble Falls,Burnet,TX,78654,US,,30.581636,-98.338637,68713,PO Box 805,,Marble Falls,,TX,78654-0805,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,,Executive Director,,"Inactivated site record while preparing update because since location is confidential do not need site record, changed site record name to Inactive due to some of the concerns with AV - SM 4/4/2016",,,,,,,2016/04/04
5931,36730,122,53,1,122,2023-10-11 11:09:54,2023-11-28 14:44:10,,active,,Highland Lakes Habitat for Humanity,,,,,,,,Location is private,,830-693-0700,Community Resource Center,,,,,,,,,,,,,,,,,,,,,,145282,PO Box 1406,,Marble Falls,Burnet,TX,78654,US,,0,0,"[""Active""]",,"[""South Central""]",,false,false,2023/11/28,Board President,11/28/23 sn - Completed via email update,,,,,,2023/11/28,2023/11/28,
5932,17180,150,25,1,150,2023-08-30 18:17:03,2023-08-31 16:19:37,,active,,Highland Lakes Respite Center,,,,,,,,Location is accessible to people with disabilities,,512-756-2229,Main Phone,,,,,,,,,,,68718,First United Methodist Church,301 E Graves,Burnet,Burnet,TX,78611,US,,30.760647,-98.226073,68717,First United Methodist Church,301 E Graves,Burnet,,TX,78611,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2014/03/05,,,"6/16/15 ch - Cancelled, this is not a non-profit or faith-based organization, it is a volunteer group; information on all area Alzheimer respite groups is included in Alzheimer's Association Capital of Texas Chapter record,315231",,,,,,2014/03/05,2015/09/11
5937,17186,150,53,1,122,2023-08-30 18:17:05,2024-01-30 10:15:28,,active,,Hill Country Children's Advocacy Center,,,,,,https://www.hccac.org,hccac@hccac.org,Location is accessible to people with disabilities,"Office: Mon - Thurs 8:00 am - 5:00 pm; Fri 8:00 am - 12:00 pm

On Call: 24 hours a day, 7 days a week for emergencies",512-756-2607,Administrative Line,,512-588-9382,On Call & Forensic Interview Scheduling Line,,,,,,,,68742,1001 N Hill St,,Burnet,Burnet,TX,78611,US,,30.760647,-98.226073,68741,1001 North Hill St,,Burnet,Burnet,TX,78611,US,,30.7698932,-98.2203852,"[""Active""]",,"[""South Central""]",,false,false,2024/01/29,Executive Director,1/29/24 sn - Completed via email update,,,,,,2024/01/29,2024/01/29,
5938,17187,150,25,1,150,2023-08-30 18:17:05,2023-08-31 16:19:37,,active,,2019 Registration Location,,,,,,,,Location is accessible to people with disabilities,,512-773-5878,Blue Santa Information,,,,,,,,,,,68746,603 S Hwy 183,Old AC Delco building next to Jardin's Restaurant,Leander,Williamson,TX,78641,US,,30.5779727,-97.8697722,68745,,,,,TX,,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2019/11/08,,,,,,,2017/11/13,,2019/11/08,
5938,17188,150,20,1,117,2023-08-30 18:17:06,2023-10-25 04:57:07,,active,,HEB Shopping Center,,,,,,https://www.hillcountrychristmas.org,,Location is accessible to people with disabilities,,512-773-5878,Main Phone,,,,,,,,,,,68750,651 N Hwy 183,Ste 160,Leander,Williamson,TX,78641,US,,30.52788,-97.88034,68749,Hill Country Christmas Bureau c/o Leander Police Department,705 Leander Dr,Leander,,TX,78641,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2015/11/10,Director,Inactive bc registration not at this location this year - SM 10/30/18,Located just north of FM 2243 between Domino's and Jack Brown's Clearners at the old Goodwill Book Store next to HEB Plus,,,,,,2015/11/10,2018/10/30
5938,36795,122,77,1,122,2023-10-19 15:35:26,2023-11-27 19:12:05,,active,,Not a physical location,,,,,,,,Not a physical location,,,,,,,,,,,,,,146102,,,Leander,Williamson,TX,78641,US,,0,0,,,,,,,,,,,,"[""Active""]",,"[""South Central""]",,false,false,2023/10/19,,10/19/2023 MR added site to make record visible.,,,,,,,2023/10/19,
5942,17232,150,25,1,150,2023-08-30 18:17:19,2023-08-31 16:19:40,,active,,Inactive,,325-372-3526,,,,,,Location is accessible to people with disabilities,,325-388-6343,Main Phone,,888-588-6211,Toll-free,,,,,,,,68926,351 W Chamberlain St,,Kingsland,Llano,TX,78639,US,,30.66258,-98.45442,68925,PO Box 1353,,Kingsland,,TX,76877,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2016/09/20,,,"Inactivated record per web update because this location is no longer available - S. Mooney, 09/20/2016",,,,,,2016/09/20,2016/09/20
5942,17233,150,25,1,150,2023-08-30 18:17:19,2023-08-31 16:19:40,,active,,Llano Multi Service Center,Llano Senior Center,325-247-4662,,,,,,Location is accessible to people with disabilities,,325-247-4662,Office,,,,,,,,,,,68930,1110 Berry St,,Llano,Llano,TX,78643,US,,30.66432,-98.57766,68929,,,,,TX,,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2022/11/18,Center Director,,11/18/22 sn - Completed via web update,,,,,,2022/11/18,
5942,17234,150,25,1,150,2023-08-30 18:17:19,2023-08-31 16:19:40,,active,,Llano Head Start Office,,,,,,,,Location is accessible to people with disabilities,,325-247-4664,Llano Head Start,,,,,,,,,,,68934,104 E Lampasas St,,Llano,Llano,TX,78643,US,,30.66432,-98.57766,68933,,,,,TX,,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2022/11/18,Center Director,,11/18/22 sn - Completed via web update,,,,,,2022/11/18,
5942,17235,150,25,1,150,2023-08-30 18:17:19,2023-08-31 16:19:40,,active,,Kingsland Meals on Wheels Office,,,,,,,,Location is accessible to people with disabilities,,325-388-4608,Intake Line,,,,,,,,,,,68938,200 Windwood St,#36,Kingsland,Llano,TX,78639,US,,30.6564295,-98.442593,68937,,,,,TX,,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2020/03/20,Center Director,,3/20/2020 JK Av Update with Gwen,,,,2017/05/18,,2020/03/20,
5942,17236,150,25,1,150,2023-08-30 18:17:20,2023-08-31 16:19:40,,active,,Windwood Retirement Community,,,,,,,,Location is accessible to people with disabilities,,325-388-4608,Intake Line,,,,,,,,,,,68942,100 Windwood St,,Kingsland,Llano,TX,78639,US,,30.6562325,-98.4415386,68941,200 Windwood St,#36,Kingsland,,TX,78639,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2020/03/20,Center Director,,"3/20/2020 JK Av Update with GwenAdded new site because serves as a location for HCCAA Kingsland congregate meal program - S. Mooney, 05/18/2017",,,,2017/05/18,,2020/03/20,
5942,17237,150,25,1,150,2023-08-30 18:17:20,2023-08-31 16:19:40,,active,,Kingsland Head Start Office,,,,,,,,Location is accessible to people with disabilities,,325-388-9326,Kingsland Head Start,,,,,,,,,,,68946,1008 Venus St,,Kingsland,Llano,TX,78639,US,,30.66258,-98.45442,68945,,,,,TX,,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2022/11/18,Center Director,,11/18/22 sn - Completed via web update,,,,,,2022/11/18,
5944,17240,150,25,1,150,2023-08-30 18:17:21,2023-08-31 16:19:40,,active,,Fresh Food For All: Knights of Columbus Hall,,,,,,,,Location is accessible to people with disabilities,,,,,,,,,,,,,,68958,500 W Davilla St,,Granger,Williamson,TX,76530,US,,30.7202,-97.44867,68957,PO Box 1064,,Leander,,TX,78646,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2021/08/18,ReThink Hunger Program Manager,,8/18/2021 se phone update with Jen,,,,2019/03/28,,2021/08/18,
5944,17241,150,25,1,150,2023-08-30 18:17:21,2023-08-31 16:19:40,,active,,Fresh Food For All: Jonestown Community Center,,,,,,,,Location is accessible to people with disabilities,,,,,,,,,,,,,,68962,18649 FM 1431,,Leander,Travis,TX,78645,US,,30.49292,-97.92334,68961,PO Box 1064,,Leander,,TX,78646,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2021/08/18,ReThink Hunger Program Manager,,8/18/2021 se phone update with Jen,,,,2019/03/28,,2021/08/18,
5944,17242,150,25,1,150,2023-08-30 18:17:21,2023-08-31 16:19:40,,active,,Fresh Food For All: Florence City Hall,,,,,,,,Location is accessible to people with disabilities,,,,,,,,,,,,,,68966,106 S Patterson Ave,,Florence,Williamson,TX,76527,US,,30.84042,-97.79426,68965,PO Box 1064,,Leander,,TX,78646,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2021/08/18,ReThink Hunger Program Manager,,8/18/2021 se phone update with Jen,,,,2019/03/28,,2021/08/18,
5944,17243,150,37,1,117,2023-08-30 18:17:22,2023-11-02 12:23:05,,active,,Fresh Food For All: Bethany United Methodist Church,,,,,,,,Location is accessible to people with disabilities,,,,,,,,,,,,,,68970,10010 Anderson Mill Rd,,Austin,Travis,TX,78750,US,,30.44731,-97.79971,68969,PO Box 1064,,Leander,,TX,78646,US,,0,0,"[""Active""]",,"[""South Central""]",,false,false,2021/08/18,ReThink Hunger Program Manager,8/18/2021 se phone update with Jen,,,,,2019/03/28,,2021/08/18,2023/09/02
5944,17244,150,37,1,117,2023-08-30 18:17:22,2023-11-02 12:23:05,,active,,Hill Country Community Ministries,HCCM,,,,,,frontdesk@hccm.org,Location is accessible to people with disabilities,,512-259-0360,Intake Line,,,,,,,,,,,68974,1005 Lacy Dr,,Leander,Williamson,TX,78641,US,,30.52788,-97.88034,68973,PO Box 1064,,Leander,,TX,78646-1064,US,,0,0,"[""Active""]",,"[""South Central""]",,false,false,2022/09/06,Office Administrative Assistance,9/6/2022: MR removed fax number 512-259-0360 per Linda Farmer. 8/18/2021 se phone update with Jen,,,,,,,2022/09/06,
5944,17245,150,37,1,117,2023-08-30 18:17:22,2023-11-02 12:23:05,,active,,Thrift Store,,,,,,,,Location is accessible to people with disabilities,,512-334-6464,Thrift Store Phone,,,,,,,,,,,68978,1501 Leander Dr,Bldg C,Leander,Williamson,TX,78641,US,,30.52788,-97.88034,68977,,,,,,,US,,0,0,"[""Active""]",,"[""South Central""]",,false,false,2022/09/15,Office Administrative Assistant,9/15/2022: MR updated via email with Linda.8/18/2021 se phone update with Jen,,,,,2020/08/11,,2022/09/15,
5944,17246,150,77,1,122,2023-08-30 18:17:23,2024-01-03 12:30:29,,active,,Fresh Food For All: ACC Cypress Creek,,,,,,,,Location is accessible to people with disabilities,,,,,,,,,,,,,,68982,1555 Cypress Creek Rd,,Cedar Park,Williamson,TX,78613,US,,30.50252,-97.82461,68981,PO Box 1064,,Leander,,TX,78646,US,,0,0,"[""Active""]",,"[""South Central""]",,false,false,2024/01/03,Food Distribution Manager,"1/3/2024 MR added per Ryan, Food Distribution Manager. 8/23/2023 MR verified via email.9/6/2022: MR Reactivated site and added to fresh food for all per Linda Farmer.8/18/2021 se phone update with Jen, no longer active",,,,,2019/03/28,2023/08/23,2024/01/03,2021/08/18
5944,17247,150,37,1,117,2023-08-30 18:17:23,2023-11-02 12:23:05,,active,,Fresh Food For All: ACC San Gabriel,,,,,,,,Location is accessible to people with disabilities,,,,,,,,,,,,,,68986,449 San Gabriel Campus Drive,,Leander,Williamson,TX,78641,US,,30.58779,-97.85018,68985,PO Box 1064,,Leander,,TX,78646,US,,0,0,"[""Active""]",,"[""South Central""]",,false,false,2023/08/23,Program Manager,8/23/2023 MR verified via email.9/6/2022: MR added per Linda Farmer during AU over the phone.,,,,,2022/09/06,2023/08/23,2023/08/23,
